Age,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours,Social_Media_Ratio,Total_Weekly_Hours,Gender_Male,Gender_Other,Occupation_Freelancer,Occupation_Professional,Occupation_Student,Device_Type_iOS,Stress_Level
-1.1305065625000235,1.227070974451307,-1.2783400622386596,1.2161775860064572,-1.5161704410499413,0.2829180206536136,0.9993905109537061,0.2869343369706699,-0.8252375296322829,1.2407869711224135,0.0,0.0,1.0,0.0,0.0,1.0,8
0.2388319723087969,0.5017182676530558,0.10751961314881141,-0.5230874329946084,-0.6193318768837217,-0.39940703540616035,-0.0022938572030789407,0.5180636556039323,-0.410203011135119,0.667868517866625,1.0,0.0,0.0,0.0,0.0,1.0,2
-1.2916052136540024,1.0063114549909695,0.8004494508425469,-1.5666464443952477,1.4502955788844776,0.09682936900094799,1.5002326950320986,0.6047371500914053,-0.3466335260744265,1.1655552550383204,0.0,0.0,0.0,0.0,1.0,0.0,4
1.1248745536556808,0.09173630294100085,1.3547933209975356,1.2161775860064572,0.691432178436138,0.2829180206536136,-0.5031360412814715,1.2403427763328765,0.0976037256025217,0.581062691615748,0.0,0.0,1.0,0.0,0.0,0.0,10
-0.24446398115313972,-0.7913017749003484,0.33849622571338994,0.17261857460581784,0.27750668728249844,-0.027229732100829105,-0.0022938572030789407,1.4425809301369807,0.2905030885280342,-0.14810624889161952,0.0,0.0,1.0,0.0,0.0,1.0,9
1.527621181540628,-0.16056029072795602,1.400988643510451,-1.2187934405950347,-1.3781952773320612,0.034799818450059444,0.4985483268753136,0.31582550179982755,0.2568701847253205,-0.020791037056999667,1.0,0.0,0.0,1.0,0.0,0.0,1
1.4470718559636384,1.637052939163362,0.7542541283296315,1.5640305898066704,-0.4813567131658416,-1.2678207431186,0.9993905109537061,1.7314925784285584,-0.46194738614972686,2.1956510598820613,0.0,0.0,0.0,1.0,0.0,0.0,3
0.15828264673180747,-0.06594906810209723,-0.7701915145965869,-1.5666464443952477,-1.1712325317552414,0.15885891955183654,-0.0022938572030789407,0.0558050183374075,-0.5543487411390834,-0.03815220230717533,0.0,0.0,0.0,1.0,0.0,1.0,4
1.2054238792326701,-0.8543759233175876,1.6319652560750295,-0.17523442919439527,1.657258324461298,-0.5234661365079375,1.5002326950320986,-0.6953652672206945,1.1003723700140149,-1.0624609520675248,1.0,0.0,0.0,0.0,1.0,0.0,9
-0.7277599346150764,-0.9489871459434465,-0.9087774821353342,0.8683245822062441,-1.5161704410499413,1.0272726272642763,1.5002326950320986,1.2114516115037184,-0.30770056123905504,-0.3853755073106836,0.0,0.0,0.0,1.0,0.0,1.0,1
-1.372154539230992,-1.4220432590727405,1.6781605785879454,-0.17523442919439527,-1.102244949896301,0.46900667230627924,0.9993905109537061,-1.5332090472662696,3.0148411979959646,-1.9189451044095118,0.0,0.0,1.0,0.0,0.0,0.0,6
-1.5332531903849707,1.0378485291995896,1.1700120309458726,-1.5666464443952477,1.1743452514487174,0.6550953239589449,-1.5048204094382565,1.2114516115037184,-0.2706333283334968,1.4375468439577352,1.0,0.0,1.0,0.0,0.0,0.0,8
1.688719832694607,-1.6112657043244583,0.1999102581746429,0.17261857460581784,0.48446943285931826,-1.7020275969748198,-0.5031360412814715,-0.4642359485874321,2.4166320218590136,-1.6643146807402724,0.0,0.0,1.0,0.0,0.0,0.0,8
-0.5666612834610975,1.0063114549909695,1.400988643510451,-1.2187934405950347,-0.4813567131658416,0.779154425060722,-1.5048204094382565,0.7203018094080365,-0.2114041370539092,1.2118516957054546,1.0,0.0,0.0,1.0,0.0,0.0,5
-0.24446398115313972,-0.47593103281415217,-0.40062893449326137,-0.8709404367948215,0.8294073421540181,0.779154425060722,-1.003978225359864,0.0558050183374075,-0.28463671725004003,-0.41431078272764266,0.0,0.0,0.0,1.0,0.0,1.0,3
-1.2916052136540024,-0.822838849108968,1.585769933562114,0.17261857460581784,-1.0332573680373613,-0.5234661365079375,-1.5048204094382565,-1.244297398974692,1.0213940631569918,-1.2534337698194544,0.0,0.0,1.0,0.0,0.0,1.0,6
-0.5666612834610975,-0.2551715133538148,0.4308868707392214,0.8683245822062441,-0.5503442950247813,-1.0197025409150458,1.5002326950320986,-1.5332090472662696,-0.05026101014792413,-0.848339913982028,0.0,0.0,1.0,0.0,0.0,0.0,2
-1.211055888077013,-0.2551715133538148,-1.1397540946999127,0.520471578406031,-0.7573070406016011,-0.08925928265171765,1.5002326950320986,-0.11754197063753903,-0.6521317285523169,-0.2812085158096309,0.0,0.0,0.0,1.0,0.0,1.0,1
0.2388319723087969,0.5017182676530558,0.15371493566172695,-0.8709404367948215,1.1743452514487174,-1.2057911925677114,1.5002326950320986,0.46028132594561644,-0.39774598543350864,0.6447202975330579,0.0,1.0,0.0,1.0,0.0,0.0,5
-0.3250133067301292,-0.8859129975262071,-0.03106635438993562,1.5640305898066704,-0.6193318768837217,1.5855385822222732,0.4985483268753136,0.9514311280412988,0.1746021625425043,-0.4316719479778179,0.0,1.0,0.0,1.0,0.0,0.0,4
0.6415786001937441,1.1639968260340676,-0.8625821596224184,-0.5230874329946084,-0.8262946224605415,-1.0197025409150458,0.4985483268753136,-0.7531475968790098,-0.7333528528138518,0.7662484542842855,0.0,1.0,0.0,0.0,1.0,0.0,10
1.527621181540628,0.2809587481927187,1.7243559011008611,1.5640305898066704,-1.240220113614181,0.5310362228571678,0.9993905109537061,0.46028132594561644,0.1200621447182177,0.4421733696143447,0.0,1.0,0.0,0.0,0.0,1.0,9
0.15828264673180747,-0.8859129975262071,-1.555511997316154,-1.2187934405950347,0.48446943285931826,1.3994499305696075,-1.5048204094382565,1.2692339411620341,-0.7253324540825649,-0.3043567361431984,0.0,1.0,0.0,0.0,1.0,0.0,6
-0.8888585857690552,-0.6966905522744895,1.3085979984846194,-0.17523442919439527,-0.2743939675890218,-1.4539093947712656,1.5002326950320986,-0.2619977947833279,0.6952837776307641,-0.7441729224809752,1.0,0.0,0.0,0.0,1.0,1.0,4
0.15828264673180747,1.573978790746123,0.15371493566172695,0.17261857460581784,0.07054394170567806,1.213361278916942,-0.0022938572030789407,0.893648798382983,-0.5671613876576682,1.8021313142114188,0.0,1.0,1.0,0.0,0.0,0.0,7
0.07773332115481804,0.8170890097392519,0.8466447733554625,0.17261857460581784,0.6224445965771983,-0.3373774848552718,1.5002326950320986,0.7491929742371941,-0.29439364746624985,1.0498141533704841,0.0,0.0,0.0,0.0,1.0,1.0,10
-0.6472106090380869,-0.6336164038572503,1.3547933209975356,-1.5666464443952477,-0.4813567131658416,-1.0817320914659343,1.5002326950320986,1.0381046225287718,0.6436597687253686,-0.16546741414179478,0.0,1.0,1.0,0.0,0.0,1.0,7
1.688719832694607,1.132459751825448,1.4933792885362824,-0.17523442919439527,0.20851910542355812,1.2753908294678304,0.9993905109537061,0.31582550179982755,-0.22149738911552777,1.1655552550383204,0.0,1.0,0.0,0.0,1.0,0.0,2
-0.3250133067301292,0.060199228732381344,-0.2158476444415986,-1.5666464443952477,-0.9642697861784215,0.779154425060722,-0.0022938572030789407,-0.0019773113209078353,-0.39848983609085104,0.05444067902709363,0.0,0.0,0.0,0.0,1.0,0.0,8
1.6081705071176173,1.1639968260340676,0.5694728382779685,1.5640305898066704,-1.0332573680373613,1.7095976833240503,0.9993905109537061,1.153669281845403,-0.42669011274278107,1.530139725292004,0.0,1.0,0.0,0.0,0.0,0.0,8
-1.372154539230992,0.02866215452376156,-0.5854102245449241,0.17261857460581784,0.3464942691414382,0.22088847010272508,-0.5031360412814715,1.3847986004786654,-0.5121242592000178,0.581062691615748,0.0,0.0,0.0,0.0,0.0,1.0,9
1.366522530386649,-1.5481915559072192,0.1999102581746429,0.520471578406031,0.7604197602950777,-1.5159389453221541,0.4985483268753136,1.0092134576996141,1.9932095195538282,-1.0161645114003903,0.0,0.0,0.0,1.0,0.0,1.0,6
1.527621181540628,-0.5705422554400109,-0.2158476444415986,1.5640305898066704,0.7604197602950777,-0.027229732100829105,-0.0022938572030789407,0.893648798382983,-0.15496723438713852,-0.16546741414179478,1.0,0.0,0.0,1.0,0.0,1.0,5
-0.8888585857690552,1.637052939163362,-0.16965232192868285,-0.5230874329946084,-1.3092076954731213,-1.6399980464239312,1.5002326950320986,-1.4465355527787964,-0.6344293459998478,0.9224989415358643,0.0,1.0,0.0,1.0,0.0,1.0,4
1.0443252280786912,1.5109046423288839,-0.6778008695707556,1.2161775860064572,-0.0674312220122014,-1.0197025409150458,-1.003978225359864,-1.5909913769245854,-0.7207466529405686,0.7488872890341102,0.0,1.0,0.0,0.0,0.0,0.0,1
-0.48611195788410805,0.6594036386961539,1.123816708432957,-1.5666464443952477,1.7262459063202376,0.7171248745098334,-1.5048204094382565,1.644819083941085,-0.18467284985782007,1.263935191455981,0.0,1.0,0.0,1.0,0.0,1.0,3
-0.8888585857690552,1.3532192712857858,-1.4169260297774067,-0.17523442919439527,-1.3092076954731213,-0.27534793430438326,0.9993905109537061,1.558145589453612,-0.8586559017902737,1.8657889201287283,1.0,0.0,1.0,0.0,0.0,1.0,4
0.6415786001937441,-1.1382095911951642,-1.0011681271611654,0.520471578406031,0.691432178436138,-1.391879844220377,0.4985483268753136,-0.868712256195641,-0.24010179489876096,-1.3923230918208576,1.0,0.0,0.0,0.0,1.0,0.0,8
0.2388319723087969,0.8801631581564915,1.3085979984846194,-0.17523442919439527,0.9673825058718982,-0.39940703540616035,1.5002326950320986,0.25804317214151223,-0.20044264918939428,0.9109248313690805,0.0,1.0,0.0,0.0,1.0,1.0,5
-0.3250133067301292,0.911700232365111,-1.3707307072644912,0.520471578406031,0.9673825058718982,0.15885891955183654,1.5002326950320986,-1.619882541753743,-0.8312239517138872,0.18754294594510498,0.0,0.0,0.0,0.0,0.0,0.0,4
1.527621181540628,1.5424417165375033,0.06132429063589587,1.2161775860064572,0.07054394170567806,-0.1512888332026062,0.9993905109537061,1.1247781170162454,-0.5813230671212483,1.8657889201287283,0.0,1.0,0.0,1.0,0.0,1.0,9
1.1248745536556808,1.1955339002426877,1.6781605785879454,1.5640305898066704,-1.102244949896301,-0.7715843387114917,-0.0022938572030789407,1.0669957873579294,-0.1968611241706597,1.5243526702086123,1.0,0.0,1.0,0.0,0.0,0.0,10
-0.5666612834610975,-0.03441199389347745,1.6781605785879454,1.2161775860064572,-0.8262946224605415,0.4069771217553907,-1.003978225359864,-1.0420592451705875,0.2747383529854705,-0.44903311322799355,0.0,0.0,0.0,0.0,1.0,1.0,6
-0.08336532999916084,1.1955339002426877,-0.4468242570061771,1.2161775860064572,-1.240220113614181,0.034799818450059444,-1.003978225359864,-0.11754197063753903,-0.647491124204818,1.0498141533704841,0.0,1.0,1.0,0.0,0.0,0.0,10
-1.4527038648079813,-1.5797286301158386,1.400988643510451,-1.5666464443952477,0.27750668728249844,0.7171248745098334,-0.0022938572030789407,1.153669281845403,3.9397636894006682,-0.9872292359834313,0.0,1.0,0.0,1.0,0.0,0.0,4
-0.5666612834610975,-1.6112657043244583,-0.9087774821353342,-1.5666464443952477,-0.8262946224605415,-1.3298502936694885,-1.003978225359864,0.7203018094080365,0.686895244207985,-1.1897761639021445,0.0,0.0,1.0,0.0,0.0,0.0,1
-1.5332531903849707,-0.8859129975262071,0.01512896812297992,1.5640305898066704,-1.6541456047678214,-1.0817320914659343,-0.5031360412814715,0.7491929742371941,0.2018729085008396,-0.5126907191453031,0.0,0.0,0.0,1.0,0.0,1.0,8
-0.08336532999916084,-1.1066725169865446,0.33849622571338994,0.520471578406031,0.691432178436138,-1.0197025409150458,1.5002326950320986,-0.11754197063753903,0.71092577253096,-1.0624609520675248,1.0,0.0,1.0,0.0,0.0,1.0,6
0.31938129788578634,0.6909407129047733,-0.7239961920836712,-0.5230874329946084,0.0015563598467383231,-0.4614365859570489,0.4985483268753136,-0.9553857506831143,-0.6576252880638686,0.2512005518624149,1.0,0.0,0.0,0.0,0.0,1.0,1
-0.3250133067301292,-0.3182456617710541,0.9852307408942099,-0.8709404367948215,-0.6883194587426614,-0.21331838375349474,0.9993905109537061,0.17136967765403868,0.20336144227516967,-0.22333796497571284,0.0,1.0,0.0,0.0,0.0,1.0,6
-1.372154539230992,1.3216821970771657,-0.6316055470578399,0.17261857460581784,-1.3781952773320612,-1.5159389453221541,1.5002326950320986,-1.504317882437112,-0.6972966242383982,0.6099979670327069,1.0,0.0,1.0,0.0,0.0,0.0,1
-0.6472106090380869,0.911700232365111,-0.6778008695707556,-0.8709404367948215,0.7604197602950777,0.15885891955183654,-0.0022938572030789407,1.644819083941085,-0.6702102409519294,1.4954173947916534,0.0,1.0,0.0,0.0,1.0,1.0,9
1.2054238792326701,-0.9805242201520661,1.7243559011008611,0.17261857460581784,-0.4123691313069013,-0.27534793430438326,-0.0022938572030789407,0.7780841390663518,1.4033893260215682,-0.5879224352293968,1.0,0.0,1.0,0.0,0.0,0.0,1
-0.08336532999916084,-1.642802778533078,-1.2783400622386596,0.17261857460581784,-0.8952822043194812,-0.9576729903641573,-1.003978225359864,0.9514311280412988,0.19347610063612908,-1.1261185579848345,0.0,0.0,1.0,0.0,0.0,0.0,2
-0.6472106090380869,-0.6020793296486308,0.9852307408942099,-0.5230874329946084,1.1743452514487174,-1.391879844220377,-1.5048204094382565,1.644819083941085,0.4330821491833023,0.10652417477761979,1.0,0.0,0.0,0.0,1.0,0.0,6
1.6081705071176173,-0.22363443914519532,0.8004494508425469,-0.8709404367948215,-1.723133186626761,-1.6399980464239312,-0.0022938572030789407,-0.7820387617081678,0.073043164546678,-0.518477774228695,0.0,1.0,1.0,0.0,0.0,0.0,3
0.8026772513477229,-0.8543759233175876,1.3547933209975356,-0.5230874329946084,-0.9642697861784215,-0.9576729903641573,-1.5048204094382565,1.5292544246244544,0.9410537901892769,-0.17125446922518667,0.0,0.0,0.0,0.0,0.0,1.0,9
0.31938129788578634,-1.642802778533078,1.2162073534587885,-0.8709404367948215,0.553457014718258,-0.27534793430438326,-1.003978225359864,0.5180636556039323,4.384759066673496,-1.2997302104865887,0.0,0.0,0.0,0.0,1.0,1.0,5
1.6081705071176173,1.0693856034082092,-1.0935587721869968,-0.8709404367948215,0.553457014718258,-0.7095547881606031,1.5002326950320986,0.5180636556039323,-0.7771189974236433,1.188703475371887,0.0,1.0,0.0,0.0,0.0,1.0,10
0.6415786001937441,0.407107045027197,1.6781605785879454,-1.5666464443952477,-1.0332573680373613,0.8411839756116105,-1.003978225359864,0.08469618316656569,0.05118600767177523,0.40745103911399383,1.0,0.0,1.0,0.0,0.0,1.0,9
-0.9694079113460446,1.668590013371982,1.0314260634071255,-0.8709404367948215,1.5192831607434172,0.8411839756116105,-0.0022938572030789407,1.644819083941085,-0.4149533566222928,2.18986400479867,0.0,0.0,1.0,0.0,0.0,1.0,10
-0.4055626323071186,-0.16056029072795602,1.123816708432957,-0.8709404367948215,-0.0674312220122014,-1.7020275969748198,-0.5031360412814715,0.7491929742371941,0.1559683201417941,0.15282061544475448,1.0,0.0,1.0,0.0,0.0,0.0,6
-1.049957236923034,0.8170890097392519,-0.49301957951909264,-0.5230874329946084,0.1395315235646184,-1.4539093947712656,1.5002326950320986,-1.1865150693163764,-0.6159492226629496,0.274348772195982,0.0,0.0,0.0,0.0,0.0,1.0,9
-0.48611195788410805,0.911700232365111,0.6618634833038,0.520471578406031,-0.8952822043194812,0.34494757120450215,-0.0022938572030789407,1.1247781170162454,-0.3589170668121444,1.287083411789548,0.0,1.0,0.0,1.0,0.0,0.0,1
1.1248745536556808,1.1955339002426877,1.1700120309458726,-1.5666464443952477,-0.8262946224605415,0.7171248745098334,0.9993905109537061,0.54695482043309,-0.30462047200491493,1.316018687206507,0.0,0.0,0.0,0.0,0.0,1.0,5
1.0443252280786912,-0.44439395860553266,0.8004494508425469,-0.17523442919439527,-0.20540638573008146,0.6550953239589449,-1.5048204094382565,1.0381046225287718,0.2163112429578937,0.008144238359959357,1.0,0.0,0.0,0.0,1.0,1.0,4
